Enter the number of rows: Enter the number of columns: Enter the value of theta_dep: Enter the theta_max: Enter the value of Z: Enter the value of tau: Enter the value of saving freq:          29829280 function calls (29824579 primitive calls) in 14.055 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:1189(_set_lim)
      120    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      383    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       74    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:690(new_gc)
      100    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:615(_from_any)
      270    0.000    0.000    0.000    0.000 /usr/lib/python3.11/copy.py:264(<genexpr>)
      448    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:960(get_agg_filter)
       64    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1053(set_color)
       42    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1183(set_marker)
      298    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
       12    0.000    0.000    0.029    0.002 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:1606(get_major_ticks)
       12    0.000    0.000    0.003    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/patches.py:579(draw)
      464    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:841(get_visible)
       15    0.000    0.000    0.009    0.001 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:1576(_copy_tick_props)
       70    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:33(_get_dash_pattern)
       12    0.000    0.000    0.002    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:699(set_locs)
      144    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        6    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:4283(get_children)
      183    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/_api/__init__.py:152(<genexpr>)
      651    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:706(get_file)
       45    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:137(__setstate__)
      8/4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2428(_signature_from_callable)
       74    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:923(_set_gc_clip)
      120    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:284(get_rotation)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1359(set_dash_joinstyle)
      183    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:281(convert_yunits)
     12/6    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/units.py:164(get_converter)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2333(_signature_from_function)
       24    0.000    0.000    0.003    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:213(format_ticks)
        8    0.000    0.000    0.007    0.001 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:944(set_tick_params)
      130    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:786(get_transform)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
       45    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:341(intervaly)
       53    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:1027(set_linespacing)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.source_hash}
      448    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:933(get_rasterized)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:732(set_transform)
       45    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:332(intervalx)
      337    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/figure.py:2758(_get_dpi)
      626    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
      342    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/patches.py:48(__init__)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
  184/126    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
       31    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:711(_transform_path)
        2    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:2874(handle_single_axis)
      169    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/__init__.py:1297(_val_or_rc)
       53    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       81    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:762(set_weight)
       40    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/spines.py:565(__getitem__)
       15    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:1106(get_points)
       98    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:1355(_iter_break_from_left_to_right)
      166    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2123(transform)
       48    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:1112(set_zorder)
       10    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:937(get_xaxis_text1_transform)
       90    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2214(<lambda>)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1375(set_solid_joinstyle)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
      184    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:198(<lambda>)
       15    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/cbook.py:215(connect)
      132    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2255(get_affine)
      169    0.000    0.000    0.000    0.000 {built-in method math.radians}
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1423(set_solid_capstyle)
        1    0.000    0.000    0.017    0.017 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/PIL/Image.py:2353(save)
      215    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/cbook.py:912(<listcomp>)
        2    0.000    0.000    0.099    0.049 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/figure.py:3134(draw)
       72    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2222(transform_non_affine)
       52    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:538(<listcomp>)
       23    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
        1    0.000    0.000    0.017    0.017 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/image.py:1531(imsave)
      322    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:1128(sticky_edges)
        6    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:1054(set)
       18    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:1084(__init__)
      156    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:542(<genexpr>)
       41    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:794(unit)
      266    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:904(get_text)
        2    0.000    0.000    0.097    0.048 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3005(draw)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2686(__init__)
      116    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:969(set_foreground)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:56(parse_parts)
    24/15    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:1207(_handle_fromlist)
       38    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2030(translate)
       61    0.000    0.000    0.000    0.000 /usr/lib/python3.11/types.py:164(__init__)
      208    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      231    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/_api/__init__.py:78(<genexpr>)
    19/11    0.000    0.000    0.012    0.001 <frozen importlib._bootstrap_external>:934(exec_module)
       14    0.000    0.000    0.002    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:95(draw_path)
      175    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:298(axes)
        8    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:368(bounds)
      105    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:338(_set_artist_props)
       24    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:132(geterr)
      234    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       97    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2592(get_matrix)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:421(_joinrealpath)
       74    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:914(set_antialiased)
       46    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      402    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
      101    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:1107(_expand_aliases)
       92    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:1549(<genexpr>)
        2    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:647(__init__)
       32    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/markers.py:273(__bool__)
       19    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:727(_compile_bytecode)
       53    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:1317(set_usetex)
       31    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:1234(<dictcomp>)
       77    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:788(set_stretch)
       60    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:193(__get__)
      136    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/figure.py:2761(_set_dpi)
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.11/copy.py:237(_deepcopy_method)
       22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:566(module_from_spec)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1256(set_markersize)
        2    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:2013(_validate_steps)
       21    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:195(_set_labelrotation)
       50    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:1095(set_fontsize)
      249    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/path.py:211(vertices)
       60    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/cbook.py:1862(_str_lower_equal)
      136    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1026(__enter__)
       42    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       11    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:1017(get_yaxis_text1_transform)
       35    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:562(<dictcomp>)
       21    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/patches.py:738(_convert_units)
       45    0.000    0.000    0.002    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/path.py:279(__deepcopy__)
       21    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:207(_apply_tickdir)
       77    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:48(_is_dunder)
       35    0.000    0.000    0.000    0.000 <frozen _collections_abc>:878(__iter__)
      405    0.000    0.000    0.000    0.000 /usr/lib/python3.11/copy.py:107(_copy_immutable)
       16    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedRandom' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:79(_is_private)
        2    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/figure.py:215(_get_draw_artists)
       16    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:744(_get_axis_name)
       77    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:872(set_math_fontfamily)
        5    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/cycler/__init__.py:416(by_key)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:497(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        4    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/path.py:607(get_extents)
        4    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/spines.py:35(__init__)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1241(set_markeredgewidth)
        4    0.000    0.000    0.012    0.003 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:2143(_get_tick_boxes_siblings)
       75    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/font_manager.py:1094(get_default_size)
       42    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:429(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/gridspec.py:144(get_grid_positions)
       74    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:1031(get_hatch_path)
       24    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:1954(ge)
      295    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       24    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:1947(le)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:505(set_pickradius)
      120    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:1347(get_parse_math)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:242(__set_name__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      104    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:1467(debug)
        1    0.000    0.000    0.086    0.086 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:2052(print_figure)
      170    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:1758(<lambda>)
      106    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       46    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       96    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2678(get_matrix)
       21    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2576(__init__)
       58    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:405(parent)
       24    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2421(all)
    63/18    0.000    0.000    0.012    0.001 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
        2    0.000    0.000    0.009    0.004 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:2358(_update_label_position)
        1    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/PIL/JpegImagePlugin.py:1(<module>)
       48    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:432(<listcomp>)
       21    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/artist.py:1001(set_alpha)
       54    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/lib/shape_base.py:608(_column_stack_dispatcher)
       12    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2593(ptp)
       30    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/_distutils_hack/__init__.py:89(find_spec)
      136    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1030(__exit__)
       42    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:897(set_alpha)
       24    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2100(clip)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        8    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3569(_validate_converted_limits)
       48    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/ticker.py:1937(closeto)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       91    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:1317(<listcomp>)
       23    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.013    0.013 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/PIL/PngImagePlugin.py:1221(_save)
      139    0.000    0.000    0.000    0.000 {built-in method math.cos}
       44    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:919(set_capstyle)
      240    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:1331(get_usetex)
       44    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backend_bases.py:989(set_joinstyle)
        5    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:2516(_process_unit_info)
       98    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:642(_classify_pyc)
       35    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:559(_axis_map)
        2    0.000    0.000    0.011    0.006 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axis.py:2599(_update_label_position)
      4/2    0.000    0.000    0.097    0.048 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/image.py:114(_draw_list_compositing_images)
       30    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/markers.py:297(get_joinstyle)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1041(set_antialiased)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
       64    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1221(set_markerfacecolor)
       54    0.000    0.000    0.000    0.000 {built-in method math.log10}
       54    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
       22    0.000    0.000    0.002    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/lines.py:1029(get_path)
       24    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
       64    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:38(_is_descriptor)
       42    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3269(round)
       10    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:963(get_xaxis_text2_transform)
        2    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/lib/function_base.py:1324(diff)
        1    0.000    0.000    0.001    0.001 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/backends/qt_compat.py:1(<module>)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1421(_path_importer_cache)
       30    0.000    0.000    0.001    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/transforms.py:2759(get_transformed_points_and_affine)
       53    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
       55    0.000    0.000    0.000    0.000 /home/saurav/Desktop/CellularAutomata/venv/lib/python3.11/site-packages/matplotlib/text.py:298(set_rotation_mode)
